藥品代碼,中文名稱,劑型,製造廠名稱,發證日期,有效期間,收載日,不再收載日,備註
A005155,"""東陽""梔子濃縮散",濃縮散劑,東陽製藥股份有限公司,20130410,20190525,,,
A005156,"""東陽""濃縮牡丹皮粉",濃縮散劑,東陽製藥股份有限公司,20130506,20190525,,,
A005157,"""東陽""檳榔濃縮散",濃縮散劑,東陽製藥股份有限公司,20130425,20190525,,,
A005158,"""東陽""麻黃濃縮散",濃縮散劑,東陽製藥股份有限公司,20130416,20190525,,,
A005168,〞勝昌〞白芷濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130714,20190525,,,
A005169,〞勝昌〞龜板濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130715,20190525,,,
A005201,"""東陽""黃連濃縮散",濃縮散劑,東陽製藥股份有限公司,20130410,20190525,,,
A005202,"""東陽""大黃濃縮散",濃縮散劑,東陽製藥股份有限公司,20130410,20190525,,,
A005549,"""東陽""當歸濃縮散",濃縮散劑,東陽製藥股份有限公司,20130507,20190525,,,
A005550,"""東陽""枳殼濃縮散",濃縮散劑,東陽製藥股份有限公司,20130422,20190525,,,
A005551,"""東陽""枳實濃縮散",濃縮散劑,東陽製藥股份有限公司,20130507,20190525,,,
A005552,"""東陽""黃芩濃縮粉",濃縮散劑,東陽製藥股份有限公司,20130425,20190525,,,
A005553,“東陽”白朮濃縮粉,濃縮散劑,東陽製藥股份有限公司,19750106,20140525,,,
A005676,"""東陽""橘紅濃縮散",濃縮散劑,東陽製藥股份有限公司,20130410,20190525,,,
A005677,"""東陽""陳皮濃縮散",濃縮散劑,東陽製藥股份有限公司,20130416,20190525,,,
A005678,"""東陽""芡實濃縮散",濃縮散劑,東陽製藥股份有限公司,20130416,20190525,,,
A005679,"""東陽""遠志濃縮散",濃縮散劑,東陽製藥股份有限公司,20130410,20190525,,,
A005680,"""東陽""豬苓濃縮散",濃縮散劑,東陽製藥股份有限公司,20130410,20190525,,,
A005980,〞勝昌〞連翹濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130715,20190525,,,
A006045,〞勝昌〞白果濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130809,20190525,,,
A006157,〞勝昌〞川烏濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130715,20190525,,,
A006279,"""""""明通""""茯苓濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130730,20190525,,,
A006280,"""""""明通""""黃耆濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130802,20190525,,,
A006281,"""""""明通""""藕節濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130802,20190525,,,
A006282,"""""""明通""""桔梗濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130802,20190525,,,
A006283,"""""""明通""""梔子濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130802,20190525,,,
A006284,"""""""明通""""大黃濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130730,20190525,,,
A006285,"""""""明通""""甘草濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130806,20190525,,,
A006286,"""""""明通""""柴胡濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130806,20190525,,,
A006287,"""""""明通""""遠志濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130730,20190525,,,
A006288,"""""""明通""""黃芩濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130730,20190525,,,
A006289,"""""""明通""""牡丹皮濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130730,20190525,,,
A006290,"""""""明通""""肉桂濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130730,20190525,,,
A006291,"""""""明通""""麻黃濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130802,20190525,,,
A006292,"""""""明通""""黃連濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130802,20190525,,,
A006350,"""""""明通""""白芍藥濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130802,20190525,,,
A006407,"""""""明通""""獨活濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130730,20190525,,,
A006408,"""""""明通""""枳殼濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130806,20190525,,,
A006409,"""""""明通""""生薑濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130806,20190525,,,
A006410,"""""""明通""""防風濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130806,20190525,,,
A006411,"""""""明通""""香附濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130806,20190525,,,
A006412,"""""""明通""""葛根濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130806,20190525,,,
A006419,"""""""明通""""澤瀉濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130806,20190525,,,
A006420,"""""""明通""""決明子濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130806,20190525,,,
A006421,"""""""明通""""半夏濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130806,20190525,,,
A006435,"""""""明通""""白芷濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130806,20190525,,,
A006436,"""""""明通""""白朮濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130806,20190525,,,
A006437,"""""""明通""""蒼朮濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130806,20190525,,,
A006438,"""""""明通""""前胡濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130806,20190525,,,
A006464,"""""""明通""""枇杷葉濃縮粉""",濃縮粉劑,明通化學製藥股份有限公司第二廠,20130806,20190525,,,
A006494,〞勝昌〞生薑濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130715,20190525,,,
A006495,〞勝昌〞菟絲子濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130813,20190525,,,
A006497,〞勝昌〞大棗濃縮粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130717,20190525,,,
A006498,〞勝昌〞鉤藤濃縮粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130729,20190525,,,
A006732,〞勝昌〞山豆根濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130714,20190525,,,
A006733,〞勝昌〞枳實濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130730,20190525,,,
A006734,〞勝昌〞濃縮骨碎補粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130813,20190525,,,
A006735,〞勝昌〞濃縮酸棗仁粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130830,20190525,,,
A006736,〞勝昌〞大葉千斤拔濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130813,20190525,,,
A006738,〞勝昌〞小茴香濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130714,20190525,,,
A006880,〞勝昌〞豬苓濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130626,20190525,,,
A006881,〞勝昌〞青皮濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130730,20190525,,,
A006882,〞勝昌〞蟬退濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130614,20190525,,,
A006883,〞勝昌〞濃縮蒼朮粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130729,20190525,,,
A006884,〞勝昌〞五靈脂濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130714,20190525,,,
A006885,〞勝昌〞銀花濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130812,20190525,,,
A006886,〞勝昌〞濃縮龍眼花粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130813,20190525,,,
A006887,〞勝昌〞當歸濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130626,20190525,,,
A006888,〞勝昌〞黃耆濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130812,20190525,,,
A006889,〞勝昌〞槐花濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130614,20190525,,,
A006890,〞勝昌〞濃縮杭菊粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,19750711,20190525,,,
A006918,〞勝昌〞濃縮五加皮粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130802,20190525,,,
A006919,〞勝昌〞砂仁濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130626,20190525,,,
A006920,〞勝昌〞草決明濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130708,20190525,,,
A006921,〞勝昌〞濃縮莪朮粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130813,20190525,,,
A006922,〞勝昌〞紫菀濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130813,20190525,,,
A006923,〞勝昌〞神麴濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130730,20190525,,,
A006924,〞勝昌〞葶藶子濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130605,20190525,,,
A006925,〞勝昌〞桑寄生濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130709,20190525,,,
A006926,〞勝昌〞細辛濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130813,20190525,,,
A007568,“東陽”牛膝濃縮粉,濃縮散劑,東陽製藥股份有限公司,19750930,20140525,,,
A007569,〞勝昌〞天南星濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130715,20190525,,,
A007570,〞勝昌〞麻黃濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130626,20190525,,,
A007572,〞勝昌〞地龍濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130730,20190525,,,
A007573,〞勝昌〞玄參濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130714,20190525,,,
A007899,〞勝昌〞番瀉葉濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130813,20190525,,,
A007900,〞勝昌〞白豆蔻濃縮粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130806,20190525,,,
A007919,〞勝昌〞冬瓜子濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130714,20190525,,,
A007921,〞勝昌〞升麻濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130714,20190525,,,
A007922,〞勝昌〞苦參根濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130730,20190525,,,
A007923,〞勝昌〞王不留行濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130714,20190525,,,
A007924,〞勝昌〞丹參濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130715,20190525,,,
A007925,〞勝昌〞濃縮檳榔粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,19751029,20190525,,,
A007926,〞勝昌〞山茱萸濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130709,20190525,,,
A007927,〞勝昌〞萊菔子濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130813,20190525,,,
A007928,〞勝昌〞款冬花濃縮粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130813,20190525,,,
A007929,〞勝昌〞栝樓仁濃縮粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130813,20190525,,,
A007930,〞勝昌〞桃仁濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130626,20190525,,,
A008018,〞勝昌〞厚朴濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130730,20190525,,,
A008019,〞勝昌〞赤芍濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130708,20190525,,,
A008020,〞勝昌〞高良薑濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130730,20190525,,,
A008021,〞勝昌〞玉竹濃縮粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130802,20190525,,,
A008022,〞勝昌〞何首烏濃縮粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130806,20190525,,,
A008129,〞勝昌〞地蜈蚣濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130730,20190525,,,
A008131,〞勝昌〞扁豆濃縮粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130805,20190525,,,
A008132,〞勝昌〞皂刺濃縮粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130805,20190525,,,
A008133,〞勝昌〞桑葉濃縮粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130806,20190525,,,
A008134,〞勝昌〞烏梅濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130730,20190525,,,
A008135,〞勝昌〞龍膽草濃縮粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130813,20190525,,,
A008136,〞勝昌〞鼈甲濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130617,20190525,,,
A008137,〞勝昌〞淡竹葉濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130813,20190525,,,
A008138,〞勝昌〞藿香濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130626,20190525,,,
A008139,〞勝昌〞豬膽濃縮粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130813,20190525,,,
A008140,〞勝昌〞白茅根濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130605,20190525,,,
A008141,〞勝昌〞狗脊濃縮粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130805,20190525,,,
A008142,〞勝昌〞香薷濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130605,20190525,,,
A008143,〞勝昌〞赤小豆濃縮粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130805,20190525,,,
A008144,〞勝昌〞枳椇子濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130730,20190525,,,
A008220,〞勝昌〞側柏葉濃縮粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130729,20190525,,,
A008221,〞勝昌〞昆布濃縮粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130806,20190525,,,
A008222,〞勝昌〞玉米蕊濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130714,20190525,,,
A008223,〞勝昌〞赤茯苓濃縮粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130805,20190525,,,
A008224,〞勝昌〞韭菜子濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130730,20190525,,,
A008225,〞勝昌〞枸杞子濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130730,20190525,,,
A008227,〞勝昌〞蛇床子濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130813,20190525,,,
A008228,〞勝昌〞海藻濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130806,20190525,,,
A008229,〞勝昌〞沒藥濃縮粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130806,20190525,,,
A008230,〞勝昌〞乾薑濃縮粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130729,20190525,,,
A008231,〞勝昌〞雞血藤濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130626,20190525,,,
A008269,〞勝昌〞石膏濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130730,20190525,,,
A008315,〞勝昌〞竹茹濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130730,20190525,,,
A008316,〞勝昌〞桔梗濃縮粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130806,20190525,,,
A008317,〞勝昌〞射干濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130626,20190525,,,
A008318,〞勝昌〞獨活濃縮粉,濃縮粉劑,勝昌製藥廠股份有限公司中壢廠,20130813,20190525,,,
A008319,〞勝昌〞天花粉濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130714,20190525,,,
A008553,〞勝昌〞枳殼濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130730,20190525,,,
A008554,〞勝昌〞益母草濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130708,20190525,,,
A008555,〞勝昌〞川楝子濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130709,20190525,,,
A008556,〞勝昌〞天門冬濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130714,20190525,,,
A008557,〞勝昌〞紅花濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130605,20190525,,,
A008558,〞勝昌〞羌活濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130605,20190525,,,
A008978,〞勝昌〞熟地濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130813,20190525,,,
A008981,〞勝昌〞萬點金濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130812,20190525,,,
A008983,〞勝昌〞紅骨蛇濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130730,20190525,,,
A008985,〞勝昌〞咸豐草濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130730,20190525,,,
A008986,〞勝昌〞大金櫻濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130802,20190525,,,
A008991,〞勝昌〞當歸尾濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130812,20190525,,,
A008993,〞勝昌〞覆盆子濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130617,20190525,,,
A008995,〞勝昌〞葛花濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130812,20190525,,,
A008998,〞勝昌〞黨參濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130614,20190525,,,
A008999,〞勝昌〞補骨脂濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130812,20190525,,,
A009001,〞勝昌〞栝樓實濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130813,20190525,,,
A009002,〞勝昌〞蚶殼草濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130813,20190525,,,
A009003,〞勝昌〞故紙花濃縮散,濃縮散劑,勝昌製藥廠股份有限公司中壢廠,20130730,20190525,,,
A009217,"""""""順天堂""""山梔子濃縮粉""",濃縮粉劑,順天堂藥廠股份有限公司新店廠,20130830,20190525,,,
A009218,"""""""順天堂""""赤芍濃縮粉""",濃縮粉劑,順天堂藥廠股份有限公司新店廠,20130913,20190525,,,
A009219,"""""""順天堂""""牛膝濃縮粉""",濃縮粉劑,順天堂藥廠股份有限公司新店廠,20130829,20190525,,,
A009220,"""""""順天堂""""生薑濃縮粉""",濃縮粉劑,順天堂藥廠股份有限公司新店廠,20130829,20190525,,,
A009221,"""順天堂""白芍藥濃縮散",濃縮散劑,順天堂藥廠股份有限公司新店廠,20130913,20190525,,,
A009222,"""順天堂""防風濃縮散",濃縮散劑,順天堂藥廠股份有限公司新店廠,20130913,20190525,,,
A009223,"""""""順天堂""""厚朴濃縮粉""",濃縮粉劑,順天堂藥廠股份有限公司新店廠,20130904,20190525,,,
A009224,"""""""順天堂""""黃柏濃縮粉""",濃縮粉劑,順天堂藥廠股份有限公司新店廠,20130903,20190525,,,
A009225,"""""""順天堂""""黃芩濃縮粉""",濃縮粉劑,順天堂藥廠股份有限公司新店廠,20130903,20190525,,,
